n,bayes_pA_q95_width,boot_pA_q95_width,bayes_pB_q95_width,boot_pB_q95_width,bayes_pExhaust_q95_width,boot_pExhaust_q95_width,bayes_capture_pA_q95,bayes_capture_pB_q95,bayes_capture_pExhaust_q95,boot_capture_pA_q95,boot_capture_pB_q95,boot_capture_pExhaust_q95
500,0.0846098457958473,0.08200000000000007,0.07501677170809243,0.07399999999999998,0.054492830261198125,0.05600000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08557603154599858,0.08800000000000002,0.06684578555469703,0.06804999999999994,0.08506502676621897,0.09000000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08182877364074465,0.08200000000000002,0.07476400293901175,0.07804999999999998,0.08077615228387452,0.08400000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.04804813012279578,0.048,0.08433714070227882,0.08600000000000002,0.08779446839552313,0.08599999999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07353280094030587,0.07399999999999998,0.08337330876586913,0.07799999999999996,0.037447734119038914,0.034,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07299670068169983,0.07800000000000007,0.06079540202994123,0.059999999999999984,0.05246054755780666,0.054050000000000015,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.0734973750712142,0.08000000000000002,0.08614460586198297,0.08200000000000002,0.08817336092061484,0.08600000000000002,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
500,0.0861105796699061,0.08599999999999997,0.08334480359457774,0.09205000000000002,0.054740678263530726,0.05399999999999999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08721959046569738,0.08200000000000002,0.06909500847201264,0.07600000000000001,0.07811024789867682,0.07799999999999996,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
500,0.05848256759328567,0.05799999999999998,0.0879187842570397,0.08405000000000001,0.08928229697755441,0.08399999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07255999122480886,0.06605,0.08290521674112833,0.0800499999999999,0.08712155468749389,0.08600000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07209335656079374,0.07004999999999995,0.05863258356156503,0.057999999999999996,0.08531672715161376,0.08399999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08293543250158253,0.08799999999999997,0.047529243718665015,0.052,0.07875387547605756,0.08600000000000002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
500,0.07471142824399193,0.08199999999999999,0.03433642758533531,0.032,0.07840094821230814,0.08399999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.02972049971471116,0.03,0.031158818557319033,0.027999999999999997,0.04192891905507412,0.04204999999999992,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08724736550832768,0.09004999999999996,0.031797130257586737,0.030000000000000002,0.0859510056563132,0.08605000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.055072337039890035,0.054000000000000006,0.08752654893370404,0.08200000000000007,0.07941064684160837,0.07400000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08482778669364549,0.09199999999999997,0.06063871510047053,0.06004999999999998,0.08396980579055896,0.08999999999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07976139935940418,0.08200000000000002,0.032790757099107164,0.034,0.07965746292064646,0.08399999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.012481287274418449,0.01,0.08077163441656116,0.08199999999999996,0.08135162764417692,0.08199999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.04501011562884464,0.04604999999999995,0.0489447880247631,0.04800000000000004,0.022876215088380725,0.019999999999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08267476162682508,0.08404999999999996,0.08092284200787442,0.08400000000000002,0.03796066351877883,0.039999999999999994,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
500,0.06711965065937467,0.06604999999999994,0.07982821404819518,0.08404999999999996,0.05672147081403535,0.05604999999999993,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07408384601121315,0.07400000000000001,0.08209807370703448,0.08200000000000002,0.0850451532876571,0.08599999999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08691406976265598,0.08000000000000002,0.046952199221666435,0.04604999999999996,0.08843443154763897,0.08799999999999997,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
500,0.06120816417537059,0.066,0.08071422983299525,0.07800000000000001,0.08751182338064062,0.08604999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08499747777569866,0.08805000000000002,0.08341926248441317,0.08209999999999995,0.05638640442686528,0.055999999999999994,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08328662999754288,0.0860499999999999,0.05832143284143959,0.05600000000000001,0.0854113346465788,0.0840499999999999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07801537012233514,0.07599999999999998,0.0527472124688079,0.050099999999999936,0.08309443915377146,0.07810000000000006,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07163975958678309,0.07605,0.08770656855796244,0.09204999999999997,0.07007653546324913,0.07200000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08584762706952886,0.08800000000000002,0.07494581654448165,0.07599999999999998,0.08081977167956622,0.08200000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.06657044167774856,0.066,0.07471745021397957,0.07005,0.083441172387688,0.08600000000000008,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08202367039404523,0.08204999999999996,0.08419943851698858,0.08400000000000002,0.029945084015134533,0.03,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.05478903794055205,0.05399999999999999,0.013194428736518698,0.01,0.055823275498357305,0.05400000000000005,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.021148074202605244,0.018,0.061831868610624285,0.05609999999999993,0.05787596637398264,0.05605,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.0191128464541358,0.018000000000000016,0.014224397670559576,0.014,0.012364512282917312,0.01,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
500,0.08880784690491184,0.08599999999999997,0.07740326956744456,0.07600000000000001,0.060868089101839995,0.06000000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07768148828260807,0.08000000000000002,0.0856242615059899,0.08605000000000002,0.07298458190875545,0.07599999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.05269767353473276,0.05005000000000004,0.02572787387791701,0.024,0.04787550876633432,0.04804999999999995,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07151959523435422,0.07599999999999998,0.0788629640837763,0.08800000000000002,0.07903672893819363,0.07805000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08755870262097815,0.08400000000000002,0.0882907641801326,0.08400000000000002,0.04154196838110724,0.04399999999999999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07306466357754143,0.07805000000000001,0.0809371732417068,0.08404999999999996,0.04048361231453005,0.042049999999999955,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08265509516458686,0.07999999999999996,0.08452370386001051,0.08204999999999996,0.07777786018945129,0.07604999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.04653989170365405,0.050049999999999956,0.08881911147037191,0.08999999999999997,0.08191096343469673,0.08005000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.03818218191844973,0.038000000000000006,0.07632023841999155,0.07599999999999998,0.08058121268744678,0.08204999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08432133932590663,0.08000000000000002,0.09204281249299578,0.08804999999999996,0.05810151700810376,0.055999999999999994,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07558000898709358,0.08000000000000002,0.05160511355154579,0.052049999999999944,0.07796050325248594,0.08200000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08419521614142444,0.08800000000000008,0.07882325882866154,0.08400000000000002,0.0496095602203217,0.048,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.078706852282385,0.08604999999999996,0.08314887491499168,0.08799999999999997,0.07941919275212594,0.07999999999999999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07055799335525506,0.07204999999999995,0.08710924190202496,0.08405000000000001,0.0910128201637419,0.08600000000000002,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
500,0.08777244720138139,0.08400000000000002,0.08834344628862978,0.08404999999999985,0.023847497065398033,0.022,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07036062264052306,0.06804999999999992,0.05004911640545015,0.05005,0.07906730120435101,0.07799999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07093221645374803,0.06999999999999995,0.03981394561497846,0.04,0.05747920040399637,0.06009999999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.0863267849814735,0.08199999999999996,0.07891983411058584,0.08399999999999996,0.07980918107567642,0.08000000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.04893138646545121,0.048,0.08709162625567524,0.08204999999999996,0.0809829786284631,0.08199999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.053361883874060656,0.054000000000000006,0.06824057496548375,0.06599999999999995,0.053602161938287596,0.052000000000000005,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07917735208556032,0.08199999999999996,0.08149237594296588,0.08404999999999996,0.06937127028490339,0.07,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08792447815874138,0.08600000000000002,0.040980701327744694,0.038,0.08791331147014869,0.08399999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08240092522197867,0.08200000000000002,0.0830247344358942,0.08399999999999996,0.017524673006358217,0.014,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.06916015888701155,0.07004999999999995,0.06815337590249507,0.068,0.015390311048000913,0.014,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08524473734664323,0.08405000000000001,0.0378359334700438,0.036000000000000004,0.08905391384100803,0.08399999999999996,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
500,0.08266556569345623,0.08200000000000002,0.067058564011174715,0.068,0.08413226336652946,0.08805000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08854519003000155,0.08200000000000002,0.07248769635152041,0.07600000000000001,0.08008057974484989,0.07600000000000001,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
500,0.03287606673146966,0.030000000000000002,0.06813810749128393,0.07,0.07071088679187765,0.07605000000000006,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.06962184792227902,0.064,0.08702269601295576,0.08599999999999997,0.07467203807617448,0.07200000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08158298062496039,0.08800000000000002,0.08721574898668244,0.08399999999999996,0.07144749761723809,0.07600000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.061756954136981915,0.0640999999999999,0.07857197316504339,0.07999999999999996,0.06149450516575894,0.064,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07947797535806078,0.08399999999999996,0.03820752152981298,0.038000000000000006,0.07641021364451608,0.07999999999999999,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
500,0.06795897705560225,0.062049999999999966,0.07069356269986693,0.06599999999999995,0.02030790405465371,0.018,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08299981972345627,0.08600000000000008,0.05253914909825355,0.048,0.077914231064735,0.07800000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.06016032401094952,0.05604999999999996,0.0070936378632774815,0,0.061836792696331355,0.056050000000000044,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
500,0.07761571673763354,0.07604999999999998,0.04665590985512669,0.054000000000000006,0.0825244814310574,0.08200000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.05430395995295151,0.05399999999999999,0.08128993581041638,0.08399999999999996,0.08121792369010772,0.08399999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.027617120418721143,0.026,0.07974113707062624,0.08199999999999996,0.07620304793469329,0.08000000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08568593048281431,0.0880499999999999,0.07830802586437197,0.07999999999999999,0.07965304400829809,0.08200000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07048367936467737,0.07200000000000001,0.07972368924204123,0.07804999999999998,0.08442299344190624,0.09004999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08068073225639,0.08605000000000002,0.08603339734512244,0.08800000000000002,0.06755390280921858,0.06405,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.05906745347817674,0.055999999999999994,0.05574573440708988,0.054000000000000006,0.07570792831592765,0.07000000000000006,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07877461916534267,0.07999999999999996,0.046847450033149746,0.04604999999999995,0.07456360848321608,0.07599999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.0822607000469392,0.08400000000000007,0.08301075233563288,0.07800000000000001,0.03193904899223991,0.034,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08119783837525596,0.08399999999999996,0.07189449615936552,0.07400000000000001,0.05443111471265474,0.05400000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08393596841192186,0.08804999999999996,0.08280836365217475,0.08605000000000002,0.04278355515263763,0.046,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07769409219163181,0.07599999999999996,0.08022148234063353,0.08400000000000002,0.07937392406077326,0.08000000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08503163343081394,0.08804999999999996,0.05731458644759628,0.06400000000000002,0.08503713045842248,0.0860499999999999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08540065985336093,0.08200000000000007,0.08868451531020632,0.08400000000000002,0.03956255875415142,0.04,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08618664697581085,0.08205000000000001,0.08498905622891434,0.08800000000000002,0.06633852296972803,0.066,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08220211768793378,0.0800999999999999,0.08811957150635019,0.09004999999999996,0.05130167109572541,0.05600000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.0478394663871371,0.04799999999999993,0.04364199906242703,0.048,0.02102029103953628,0.018,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.03508036647129546,0.034,0.0869002422019779,0.09000000000000002,0.08837225783206903,0.08600000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.04392917444635961,0.044,0.07951705429760048,0.07600000000000001,0.08363304169085051,0.08200000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.06511285226559824,0.066,0.08207018990663062,0.08399999999999996,0.08609651282908154,0.09004999999999991,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
500,0.06717492788844678,0.06999999999999998,0.0809668744233063,0.08800000000000008,0.0705273024651546,0.07,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.06304224683223278,0.064,0.05072940066406975,0.048049999999999954,0.0782372969793994,0.07600000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.05238668508413771,0.05199999999999999,0.08586209894224478,0.08799999999999997,0.083047454649808,0.08800000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07419367510238581,0.07199999999999998,0.06987185821819833,0.07400000000000001,0.08990372594744556,0.08799999999999997,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
500,0.08795850274709383,0.08600000000000002,0.06170782922542055,0.064,0.08668877686678556,0.08204999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.05431985696092867,0.055999999999999994,0.05552538505106758,0.055999999999999994,0.06937913151553377,0.07400000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07921088703764256,0.08204999999999985,0.07607379502169195,0.07804999999999998,0.053408982890098336,0.054000000000000006,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08914911403431813,0.08199999999999996,0.058843135401137656,0.061999999999999986,0.08092438498802149,0.07800000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.04028827674553744,0.042,0.08599985748464745,0.0840499999999999,0.08595584158311598,0.08605000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08240102883511058,0.08599999999999997,0.0817566728433225,0.09000000000000002,0.06663056794015174,0.064,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.05420024159281622,0.05600000000000001,0.08975432748460999,0.0840499999999999,0.09475830393584239,0.08600000000000008,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.06882507143835767,0.07199999999999998,0.07832645704772456,0.08000000000000007,0.04589655513037297,0.04204999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08022226366140683,0.08399999999999996,0.0660364784680981,0.06,0.07190774981380108,0.07599999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08160085998447153,0.08399999999999996,0.05872974046709385,0.06000000000000001,0.06975826053549916,0.06999999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07246544612251427,0.068,0.0867794244871184,0.08005000000000001,0.08474208510154185,0.07605,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.06087324600551261,0.06204999999999995,0.08366509329525085,0.08605000000000007,0.07210243375057343,0.07600000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.06456340954328402,0.066,0.08933080925739284,0.08399999999999996,0.08677027342899618,0.08400000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.041248838939366296,0.04004999999999995,0.09206067900302839,0.08605000000000002,0.08683181597144674,0.08405000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08506854774335532,0.08800000000000002,0.024199115473143462,0.026000000000000002,0.08818205862360184,0.08799999999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07827427047442226,0.08000000000000002,0.08666237055722181,0.08404999999999996,0.05929575378302504,0.05800000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.05846450036595928,0.05804999999999998,0.08262047997562627,0.08605000000000002,0.090661605801309,0.08600000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07087083399679486,0.07400000000000001,0.07226630742119255,0.07399999999999995,0.006780441834524151,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
500,0.035663881038952905,0.036000000000000004,0.08970756589006235,0.08399999999999996,0.08516895068196628,0.07804999999999995,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07706332245688641,0.08000000000000002,0.07537153772071536,0.07600000000000001,0.0823178535654483,0.08599999999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.0747237466424612,0.07599999999999998,0.06972109198230145,0.07599999999999998,0.0895053754635457,0.08600000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07014848619500183,0.066,0.0852639592115152,0.08800000000000002,0.07879875530856267,0.08199999999999996,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
500,0.08584320924001931,0.09000000000000002,0.08331346786847704,0.08999999999999997,0.047773560466877085,0.049999999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07584402441698335,0.07200000000000006,0.0727962907994727,0.07200000000000001,0.014983877836203596,0.014,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.0801304831838413,0.08799999999999997,0.07134340157154906,0.07200000000000001,0.06708849158468005,0.06999999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08314217406603325,0.07804999999999995,0.08695386093853119,0.08399999999999996,0.03883115178813449,0.03805,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08075721370832084,0.08599999999999997,0.055733453135382346,0.055999999999999994,0.08568878091960802,0.08200000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.036528691568912475,0.034,0.08152189495599793,0.08399999999999996,0.07583100602111126,0.08000000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
500,0.08133127504356463,0.08205000000000007,0.05900904827245321,0.06000000000000001,0.07071165751518044,0.07800000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.0859244635834236,0.08599999999999997,0.08557323623879887,0.08200000000000002,0.065563296786149,0.05804999999999999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.0839736657669588,0.08204999999999996,0.07930431291535806,0.08400000000000002,0.08138820336127556,0.07800000000000001,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
500,0.07056887324996852,0.07600000000000007,0.06927001671559885,0.07205000000000003,0.02169302122511336,0.022,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.06519082661045497,0.06,0.09222537300012679,0.08404999999999996,0.07401351920337351,0.07600000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08522068346239053,0.08800000000000002,0.08239289331483157,0.08804999999999996,0.032845937192491195,0.032,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
500,0.0867781889840597,0.08804999999999996,0.05222044045647724,0.05205,0.08600689532711248,0.08604999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.0915101058108379,0.08399999999999996,0.06535825148250457,0.06,0.08710835859241312,0.08600000000000002,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
500,0.08689571716383548,0.08800000000000002,0.08832614503786318,0.08199999999999996,0.06053917971611035,0.06,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
500,0.027093651505220008,0.028000000000000004,0.08766845729455064,0.08405000000000007,0.08606937767894335,0.08400000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.06782372141937412,0.06805,0.05784949506730991,0.055999999999999994,0.08143430860940903,0.07804999999999995,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.0706731136516574,0.07210000000000005,0.054608578847517436,0.05199999999999999,0.05664045876751424,0.06000000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08406069034890279,0.08800000000000002,0.08595182756705017,0.09200000000000003,0.04846681814966976,0.046,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07405953277789046,0.07599999999999998,0.046314969379299464,0.044,0.078798405450067,0.08199999999999996,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
500,0.08198477931115034,0.07805000000000001,0.08379482120948667,0.08400000000000007,0.030011986649389148,0.03,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
500,0.08801052062119291,0.08604999999999985,0.06193549166947532,0.06404999999999994,0.07908203576659723,0.07800000000000001,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
500,0.029507664768886253,0.03,0.033083436282110634,0.03200000000000003,0.012207147606043373,0.01,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
500,0.07332376625095605,0.07,0.08972636373364251,0.08599999999999997,0.08042890874341135,0.08605000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.0832299177194572,0.08399999999999996,0.08231516368532338,0.07604999999999995,0.08065992498326507,0.08200000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.080844088889792,0.08399999999999996,0.045053126060190865,0.046049999999999994,0.07084834577489763,0.07600000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.0682413118602575,0.07199999999999995,0.039612461372356696,0.036000000000000004,0.06323776355298788,0.064,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.06805008270659918,0.06999999999999995,0.0527475882690462,0.04999999999999999,0.048990527385476546,0.052049999999999944,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
500,0.029166397840625694,0.028049999999999953,0.07373327426945075,0.07600000000000007,0.07415171383939545,0.07200000000000004,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.04401127671765523,0.049999999999999996,0.07577951084549858,0.07799999999999999,0.08120750396285104,0.08599999999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.04060674728281641,0.042,0.0816755017144184,0.07999999999999996,0.0853943810931036,0.08400000000000007,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07866632051897243,0.07799999999999999,0.016868436638027617,0.014,0.07911642541795927,0.07599999999999996,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
500,0.04474478661699066,0.04004999999999999,0.0793775569122952,0.07804999999999995,0.07430952771401003,0.07400000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.030655374198172068,0.032,0.08604716951767677,0.08605000000000002,0.08671688688043533,0.08800000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08478685399519481,0.08604999999999996,0.019602605294643003,0.018,0.08644658777030612,0.08400000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08728668836314701,0.08605000000000002,0.023077789496510966,0.022,0.08927605616193113,0.08799999999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.0859595751678911,0.08599999999999997,0.05814761628956719,0.06200000000000001,0.08862597215438489,0.08599999999999997,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
500,0.05816413585600566,0.05604999999999999,0.08029831790856512,0.08799999999999997,0.07795974063316036,0.07800000000000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.05090165520638551,0.052000000000000005,0.08302386718947297,0.08200000000000002,0.08593317571195447,0.08799999999999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.046842653361794696,0.044,0.07314992123958719,0.07400000000000007,0.06352704539947676,0.066,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
500,0.07610708816572567,0.07605000000000003,0.014606751661259097,0.012049999999999955,0.07665700791300378,0.07799999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.07740357011791954,0.08004999999999995,0.06516100153396975,0.068,0.05401856680167365,0.052000000000000005,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.0655781681095842,0.066,0.08097230363060792,0.08204999999999996,0.05725480355866873,0.055999999999999994,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08658229220935254,0.08799999999999997,0.026779085526059898,0.025999999999999995,0.08521246107295882,0.08404999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.038117817038474396,0.038049999999999945,0.07999489675035887,0.07410000000000005,0.0706464265242169,0.06999999999999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.0734300866403503,0.07200000000000001,0.06624257589811319,0.066,0.0872997194255577,0.08800000000000008,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08750978558645822,0.08599999999999997,0.04732864588149099,0.04599999999999999,0.08435142977471871,0.08600000000000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,0.08392120314907392,0.08200000000000002,0.02830389143852264,0.028000000000000004,0.08786642616104834,0.08204999999999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
